dteday,season,weathersit_x,cnt_x,Level_deman_x,hr,weathersit_y,cnt_y,Level_deman_y
2011-12-16,4,2,3577,Medium,20,2,152,Medium
2011-12-16,4,2,3577,Medium,21,2,102,Medium
2011-12-16,4,2,3577,Medium,22,2,106,Medium
2011-12-16,4,2,3577,Medium,23,2,75,Medium
2011-12-17,4,2,2739,Low,0,1,62,Medium
2011-12-17,4,2,2739,Low,1,2,43,Medium
2011-12-17,4,2,2739,Low,2,2,58,Medium
2011-12-17,4,2,2739,Low,3,1,26,Low
2011-12-17,4,2,2739,Low,4,1,9,Low
2011-12-17,4,2,2739,Low,5,2,9,Low
2011-12-17,4,2,2739,Low,6,2,17,Low
2011-12-17,4,2,2739,Low,7,2,20,Low
2011-12-17,4,2,2739,Low,8,2,59,Medium
2011-12-17,4,2,2739,Low,9,2,100,Medium
2011-12-17,4,2,2739,Low,10,2,181,Medium
2011-12-17,4,2,2739,Low,11,2,209,Medium
2011-12-17,4,2,2739,Low,12,2,244,Medium
2011-12-17,4,2,2739,Low,13,2,236,Medium
2011-12-17,4,2,2739,Low,14,1,237,Medium
2011-12-17,4,2,2739,Low,15,1,228,Medium
2011-12-17,4,2,2739,Low,16,1,222,Medium
2011-12-17,4,2,2739,Low,17,1,165,Medium
2011-12-17,4,2,2739,Low,18,1,157,Medium
2011-12-17,4,2,2739,Low,19,3,106,Medium
2011-12-17,4,2,2739,Low,20,1,106,Medium
2011-12-17,4,2,2739,Low,21,1,96,Medium
2011-12-17,4,2,2739,Low,22,1,80,Medium
2011-12-17,4,2,2739,Low,23,1,69,Medium
2011-12-18,4,1,2431,Low,0,1,71,Medium
2011-12-18,4,1,2431,Low,1,1,46,Medium
2011-12-18,4,1,2431,Low,2,1,41,Medium
2011-12-18,4,1,2431,Low,3,1,18,Low
2011-12-18,4,1,2431,Low,4,1,1,
2011-12-18,4,1,2431,Low,5,1,5,Low
2011-12-18,4,1,2431,Low,6,1,3,Low
2011-12-18,4,1,2431,Low,7,1,12,Low
2011-12-18,4,1,2431,Low,8,1,32,Low
2011-12-18,4,1,2431,Low,9,1,81,Medium
2011-12-18,4,1,2431,Low,10,1,129,Medium
2011-12-18,4,1,2431,Low,11,2,188,Medium
2011-12-18,4,1,2431,Low,12,1,228,Medium
2011-12-18,4,1,2431,Low,13,1,228,Medium
2011-12-18,4,1,2431,Low,14,1,219,Medium
2011-12-18,4,1,2431,Low,15,1,207,Medium
2011-12-18,4,1,2431,Low,16,1,234,Medium
2011-12-18,4,1,2431,Low,17,1,136,Medium
2011-12-18,4,1,2431,Low,18,1,138,Medium
2011-12-18,4,1,2431,Low,19,1,135,Medium
2011-12-18,4,1,2431,Low,20,1,104,Medium
2011-12-18,4,1,2431,Low,21,1,89,Medium
2011-12-18,4,1,2431,Low,22,1,49,Medium
2011-12-18,4,1,2431,Low,23,1,37,Low
2011-12-19,4,1,3403,Medium,0,1,17,Low
2011-12-19,4,1,3403,Medium,1,1,11,Low
2011-12-19,4,1,3403,Medium,2,1,3,Low
2011-12-19,4,1,3403,Medium,3,1,3,Low
2011-12-19,4,1,3403,Medium,4,1,4,Low
2011-12-19,4,1,3403,Medium,5,1,21,Low
2011-12-19,4,1,3403,Medium,6,1,68,Medium
2011-12-19,4,1,3403,Medium,7,1,191,Medium
2011-12-19,4,1,3403,Medium,8,1,397,High
2011-12-19,4,1,3403,Medium,9,1,183,Medium
2011-12-19,4,1,3403,Medium,10,1,108,Medium
2011-12-19,4,1,3403,Medium,11,1,127,Medium
2011-12-19,4,1,3403,Medium,12,1,141,Medium
2011-12-19,4,1,3403,Medium,13,1,142,Medium
2011-12-19,4,1,3403,Medium,14,1,137,Medium
2011-12-19,4,1,3403,Medium,15,1,159,Medium
2011-12-19,4,1,3403,Medium,16,1,208,Medium
2011-12-19,4,1,3403,Medium,17,1,378,High
2011-12-19,4,1,3403,Medium,18,1,354,High
2011-12-19,4,1,3403,Medium,19,2,251,Medium
2011-12-19,4,1,3403,Medium,20,1,206,Medium
2011-12-19,4,1,3403,Medium,21,2,127,Medium
2011-12-19,4,1,3403,Medium,22,2,107,Medium
2011-12-19,4,1,3403,Medium,23,1,60,Medium
2011-12-20,4,2,3750,Medium,0,1,21,Low
2011-12-20,4,2,3750,Medium,1,1,6,Low
2011-12-20,4,2,3750,Medium,2,2,11,Low
2011-12-20,4,2,3750,Medium,3,2,2,Low
2011-12-20,4,2,3750,Medium,4,2,4,Low
2011-12-20,4,2,3750,Medium,5,2,15,Low
2011-12-20,4,2,3750,Medium,6,2,72,Medium
2011-12-20,4,2,3750,Medium,7,2,268,Medium
2011-12-20,4,2,3750,Medium,8,2,432,High
2011-12-20,4,2,3750,Medium,9,2,259,Medium
2011-12-20,4,2,3750,Medium,10,2,129,Medium
2011-12-20,4,2,3750,Medium,11,2,129,Medium
2011-12-20,4,2,3750,Medium,12,2,175,Medium
2011-12-20,4,2,3750,Medium,13,2,181,Medium
2011-12-20,4,2,3750,Medium,14,2,138,Medium
2011-12-20,4,2,3750,Medium,15,2,154,Medium
2011-12-20,4,2,3750,Medium,16,1,238,Medium
2011-12-20,4,2,3750,Medium,17,1,431,High
2011-12-20,4,2,3750,Medium,18,1,411,High
2011-12-20,4,2,3750,Medium,19,1,224,Medium
2011-12-20,4,2,3750,Medium,20,1,147,Medium
2011-12-20,4,2,3750,Medium,21,1,143,Medium
2011-12-20,4,2,3750,Medium,22,2,107,Medium
2011-12-20,4,2,3750,Medium,23,2,53,Medium
2011-12-21,1,2,2660,Low,0,2,25,Low
2011-12-21,1,2,2660,Low,1,2,11,Low
2011-12-21,1,2,2660,Low,2,2,4,Low
2011-12-21,1,2,2660,Low,3,2,2,Low
2011-12-21,1,2,2660,Low,4,2,2,Low
2011-12-21,1,2,2660,Low,5,2,28,Low
2011-12-21,1,2,2660,Low,6,2,76,Medium
2011-12-21,1,2,2660,Low,7,2,229,Medium
2011-12-21,1,2,2660,Low,8,3,405,High
2011-12-21,1,2,2660,Low,9,2,234,Medium
2011-12-21,1,2,2660,Low,10,2,89,Medium
2011-12-21,1,2,2660,Low,11,2,56,Medium
2011-12-21,1,2,2660,Low,12,3,61,Medium
2011-12-21,1,2,2660,Low,13,3,58,Medium
2011-12-21,1,2,2660,Low,14,2,51,Medium
2011-12-21,1,2,2660,Low,15,2,61,Medium
2011-12-21,1,2,2660,Low,16,3,101,Medium
2011-12-21,1,2,2660,Low,17,3,229,Medium
2011-12-21,1,2,2660,Low,18,2,280,Medium
2011-12-21,1,2,2660,Low,19,2,209,Medium
2011-12-21,1,2,2660,Low,20,2,167,Medium
2011-12-21,1,2,2660,Low,21,1,123,Medium
2011-12-21,1,2,2660,Low,22,1,105,Medium
2011-12-21,1,2,2660,Low,23,1,54,Medium
2011-12-22,1,2,3068,Low,0,2,27,Low
2011-12-22,1,2,3068,Low,1,1,15,Low
2011-12-22,1,2,3068,Low,2,1,11,Low
2011-12-22,1,2,3068,Low,3,1,6,Low
2011-12-22,1,2,3068,Low,4,1,3,Low
2011-12-22,1,2,3068,Low,5,1,16,Low
2011-12-22,1,2,3068,Low,6,1,64,Medium
2011-12-22,1,2,3068,Low,7,1,186,Medium
2011-12-22,1,2,3068,Low,8,2,343,High
2011-12-22,1,2,3068,Low,9,2,228,Medium
2011-12-22,1,2,3068,Low,10,2,141,Medium
2011-12-22,1,2,3068,Low,11,2,145,Medium
2011-12-22,1,2,3068,Low,12,2,202,Medium
2011-12-22,1,2,3068,Low,13,2,188,Medium
2011-12-22,1,2,3068,Low,14,2,159,Medium
2011-12-22,1,2,3068,Low,15,2,214,Medium
2011-12-22,1,2,3068,Low,16,2,256,Medium
2011-12-22,1,2,3068,Low,17,2,356,High
2011-12-22,1,2,3068,Low,18,2,288,High
2011-12-22,1,2,3068,Low,19,2,142,Medium
2011-12-22,1,2,3068,Low,20,3,33,Low
2011-12-22,1,2,3068,Low,21,3,17,Low
2011-12-22,1,2,3068,Low,22,3,17,Low
2011-12-22,1,2,3068,Low,23,3,11,Low
2011-12-23,1,1,2209,Low,0,3,9,Low
2011-12-23,1,1,2209,Low,1,3,12,Low
2011-12-23,1,1,2209,Low,2,3,13,Low
2011-12-23,1,1,2209,Low,3,3,4,Low
2011-12-23,1,1,2209,Low,4,3,2,Low
2011-12-23,1,1,2209,Low,5,1,8,Low
2011-12-23,1,1,2209,Low,6,1,40,Low
2011-12-23,1,1,2209,Low,7,1,92,Medium
2011-12-23,1,1,2209,Low,8,1,182,Medium
2011-12-23,1,1,2209,Low,9,1,156,Medium
2011-12-23,1,1,2209,Low,10,1,104,Medium
2011-12-23,1,1,2209,Low,11,1,174,Medium
2011-12-23,1,1,2209,Low,12,1,170,Medium
2011-12-23,1,1,2209,Low,13,1,194,Medium
2011-12-23,1,1,2209,Low,14,1,200,Medium
2011-12-23,1,1,2209,Low,15,1,203,Medium
2011-12-23,1,1,2209,Low,16,1,181,Medium
2011-12-23,1,1,2209,Low,17,1,140,Medium
2011-12-23,1,1,2209,Low,18,1,95,Medium
2011-12-23,1,1,2209,Low,19,1,76,Medium
2011-12-23,1,1,2209,Low,20,1,50,Medium
2011-12-23,1,1,2209,Low,21,1,32,Low
2011-12-23,1,1,2209,Low,22,1,47,Medium
2011-12-23,1,1,2209,Low,23,1,25,Low
2011-12-24,1,1,1011,Low,0,2,23,Low
2011-12-24,1,1,1011,Low,1,2,16,Low
2011-12-24,1,1,1011,Low,2,2,26,Low
2011-12-24,1,1,1011,Low,3,2,5,Low
2011-12-24,1,1,1011,Low,4,2,3,Low
2011-12-24,1,1,1011,Low,5,2,4,Low
2011-12-24,1,1,1011,Low,6,2,10,Low
2011-12-24,1,1,1011,Low,7,1,10,Low
2011-12-24,1,1,1011,Low,8,1,27,Low
2011-12-24,1,1,1011,Low,9,1,56,Medium
2011-12-24,1,1,1011,Low,10,1,56,Medium
2011-12-24,1,1,1011,Low,11,1,71,Medium
2011-12-24,1,1,1011,Low,12,1,94,Medium
2011-12-24,1,1,1011,Low,13,1,121,Medium
2011-12-24,1,1,1011,Low,14,1,85,Medium
2011-12-24,1,1,1011,Low,15,1,97,Medium
2011-12-24,1,1,1011,Low,16,1,99,Medium
2011-12-24,1,1,1011,Low,17,1,68,Medium
2011-12-24,1,1,1011,Low,18,1,35,Low
2011-12-24,1,1,1011,Low,19,1,25,Low
2011-12-24,1,1,1011,Low,20,1,24,Low
2011-12-24,1,1,1011,Low,21,1,19,Low
2011-12-24,1,1,1011,Low,22,1,20,Low
2011-12-24,1,1,1011,Low,23,1,17,Low
2011-12-25,1,1,754,Low,0,1,6,Low
2011-12-25,1,1,754,Low,1,1,4,Low
2011-12-25,1,1,754,Low,2,1,2,Low
2011-12-25,1,1,754,Low,3,1,4,Low
2011-12-25,1,1,754,Low,5,1,1,
2011-12-25,1,1,754,Low,6,1,1,
2011-12-25,1,1,754,Low,7,1,4,Low
2011-12-25,1,1,754,Low,8,1,5,Low
2011-12-25,1,1,754,Low,9,1,23,Low
2011-12-25,1,1,754,Low,10,1,43,Medium
2011-12-25,1,1,754,Low,11,1,85,Medium
2011-12-25,1,1,754,Low,12,1,66,Medium
2011-12-25,1,1,754,Low,13,1,79,Medium
2011-12-25,1,1,754,Low,14,1,86,Medium
2011-12-25,1,1,754,Low,15,1,91,Medium
2011-12-25,1,1,754,Low,16,1,86,Medium
2011-12-25,1,1,754,Low,17,1,44,Medium
2011-12-25,1,1,754,Low,18,1,30,Low
2011-12-25,1,1,754,Low,19,1,16,Low
2011-12-25,1,1,754,Low,20,1,26,Low
2011-12-25,1,1,754,Low,21,1,19,Low
2011-12-25,1,1,754,Low,22,1,17,Low
2011-12-25,1,1,754,Low,23,1,16,Low
2011-12-26,1,1,1317,Low,0,1,11,Low
2011-12-26,1,1,1317,Low,1,1,10,Low
2011-12-26,1,1,1317,Low,2,1,7,Low
2011-12-26,1,1,1317,Low,4,1,2,Low
2011-12-26,1,1,1317,Low,5,1,4,Low
2011-12-26,1,1,1317,Low,6,1,4,Low
2011-12-26,1,1,1317,Low,7,1,19,Low
2011-12-26,1,1,1317,Low,8,1,18,Low
2011-12-26,1,1,1317,Low,9,1,62,Medium
2011-12-26,1,1,1317,Low,10,1,70,Medium
2011-12-26,1,1,1317,Low,11,1,91,Medium
2011-12-26,1,1,1317,Low,12,1,100,Medium
2011-12-26,1,1,1317,Low,13,1,140,Medium
2011-12-26,1,1,1317,Low,14,1,153,Medium
2011-12-26,1,1,1317,Low,15,1,131,Medium
2011-12-26,1,1,1317,Low,16,1,97,Medium
2011-12-26,1,1,1317,Low,17,1,97,Medium
2011-12-26,1,1,1317,Low,18,1,75,Medium
2011-12-26,1,1,1317,Low,19,1,65,Medium
2011-12-26,1,1,1317,Low,20,1,56,Medium
2011-12-26,1,1,1317,Low,21,1,49,Medium
2011-12-26,1,1,1317,Low,22,1,27,Low
2011-12-26,1,1,1317,Low,23,1,29,Low
2011-12-27,1,2,1162,Low,0,1,12,Low
2011-12-27,1,2,1162,Low,1,1,6,Low
2011-12-27,1,2,1162,Low,2,1,4,Low
2011-12-27,1,2,1162,Low,3,2,3,Low
2011-12-27,1,2,1162,Low,4,2,3,Low
2011-12-27,1,2,1162,Low,5,2,8,Low
2011-12-27,1,2,1162,Low,6,2,35,Low
2011-12-27,1,2,1162,Low,7,2,80,Medium
2011-12-27,1,2,1162,Low,8,2,164,Medium
2011-12-27,1,2,1162,Low,9,3,104,Medium
2011-12-27,1,2,1162,Low,10,2,60,Medium
2011-12-27,1,2,1162,Low,11,3,30,Low
2011-12-27,1,2,1162,Low,12,3,24,Low
2011-12-27,1,2,1162,Low,13,3,20,Low
2011-12-27,1,2,1162,Low,14,3,14,Low
2011-12-27,1,2,1162,Low,15,3,19,Low
2011-12-27,1,2,1162,Low,16,3,46,Medium
2011-12-27,1,2,1162,Low,17,3,115,Medium
2011-12-27,1,2,1162,Low,18,1,135,Medium
2011-12-27,1,2,1162,Low,19,1,90,Medium
2011-12-27,1,2,1162,Low,20,1,69,Medium
2011-12-27,1,2,1162,Low,21,1,63,Medium
2011-12-27,1,2,1162,Low,22,1,32,Low
2011-12-27,1,2,1162,Low,23,1,26,Low
2011-12-28,1,1,2302,Low,0,1,10,Low
2011-12-28,1,1,2302,Low,1,1,12,Low
2011-12-28,1,1,2302,Low,2,1,7,Low
2011-12-28,1,1,2302,Low,3,1,4,Low
2011-12-28,1,1,2302,Low,5,1,9,Low
2011-12-28,1,1,2302,Low,6,1,43,Medium
2011-12-28,1,1,2302,Low,7,1,110,Medium
2011-12-28,1,1,2302,Low,8,1,217,Medium
2011-12-28,1,1,2302,Low,9,1,189,Medium
2011-12-28,1,1,2302,Low,10,1,96,Medium
2011-12-28,1,1,2302,Low,11,1,111,Medium
2011-12-28,1,1,2302,Low,12,1,140,Medium
2011-12-28,1,1,2302,Low,13,1,159,Medium
2011-12-28,1,1,2302,Low,14,1,120,Medium
2011-12-28,1,1,2302,Low,15,1,117,Medium
2011-12-28,1,1,2302,Low,16,1,167,Medium
2011-12-28,1,1,2302,Low,17,1,250,Medium
2011-12-28,1,1,2302,Low,18,1,169,Medium
2011-12-28,1,1,2302,Low,19,1,151,Medium
2011-12-28,1,1,2302,Low,20,1,79,Medium
2011-12-28,1,1,2302,Low,21,1,70,Medium
2011-12-28,1,1,2302,Low,22,1,33,Low
2011-12-28,1,1,2302,Low,23,1,39,Low
2011-12-29,1,1,2423,Low,0,2,28,Low
2011-12-29,1,1,2423,Low,1,1,15,Low
2011-12-29,1,1,2423,Low,2,1,3,Low
2011-12-29,1,1,2423,Low,3,1,2,Low
2011-12-29,1,1,2423,Low,4,1,3,Low
2011-12-29,1,1,2423,Low,5,1,10,Low
2011-12-29,1,1,2423,Low,6,1,41,Medium
2011-12-29,1,1,2423,Low,7,1,106,Medium
2011-12-29,1,1,2423,Low,8,2,210,Medium
2011-12-29,1,1,2423,Low,9,2,170,Medium
2011-12-29,1,1,2423,Low,10,2,110,Medium
2011-12-29,1,1,2423,Low,11,2,122,Medium
2011-12-29,1,1,2423,Low,12,2,130,Medium
2011-12-29,1,1,2423,Low,13,2,131,Medium
2011-12-29,1,1,2423,Low,14,2,142,Medium
2011-12-29,1,1,2423,Low,15,2,177,Medium
2011-12-29,1,1,2423,Low,16,1,177,Medium
2011-12-29,1,1,2423,Low,17,1,240,Medium
2011-12-29,1,1,2423,Low,18,1,207,Medium
2011-12-29,1,1,2423,Low,19,1,135,Medium
2011-12-29,1,1,2423,Low,20,1,96,Medium
2011-12-29,1,1,2423,Low,21,2,68,Medium
2011-12-29,1,1,2423,Low,22,1,55,Medium
2011-12-29,1,1,2423,Low,23,1,45,Medium
2011-12-30,1,1,2999,Low,0,1,30,Low
2011-12-30,1,1,2999,Low,1,1,20,Low
2011-12-30,1,1,2999,Low,2,1,12,Low
2011-12-30,1,1,2999,Low,3,1,6,Low
2011-12-30,1,1,2999,Low,4,1,2,Low
2011-12-30,1,1,2999,Low,5,1,10,Low
2011-12-30,1,1,2999,Low,6,1,32,Low
2011-12-30,1,1,2999,Low,7,1,95,Medium
2011-12-30,1,1,2999,Low,8,2,205,Medium
2011-12-30,1,1,2999,Low,9,1,194,Medium
2011-12-30,1,1,2999,Low,10,1,118,Medium
2011-12-30,1,1,2999,Low,11,1,171,Medium
2011-12-30,1,1,2999,Low,12,1,197,Medium
2011-12-30,1,1,2999,Low,13,2,207,Medium
2011-12-30,1,1,2999,Low,14,2,245,Medium
2011-12-30,1,1,2999,Low,15,1,292,High
2011-12-30,1,1,2999,Low,16,1,283,High
2011-12-30,1,1,2999,Low,17,1,242,Medium
2011-12-30,1,1,2999,Low,18,1,182,Medium
2011-12-30,1,1,2999,Low,19,2,112,Medium
2011-12-30,1,1,2999,Low,20,2,91,Medium
2011-12-30,1,1,2999,Low,21,2,95,Medium
2011-12-30,1,1,2999,Low,22,2,85,Medium
2011-12-30,1,1,2999,Low,23,2,73,Medium
2011-12-31,1,1,2485,Low,0,2,44,Medium
2011-12-31,1,1,2485,Low,1,2,35,Low
2011-12-31,1,1,2485,Low,2,2,28,Low
2011-12-31,1,1,2485,Low,3,2,18,Low
2011-12-31,1,1,2485,Low,4,1,10,Low
2011-12-31,1,1,2485,Low,5,2,1,
2011-12-31,1,1,2485,Low,6,2,6,Low
2011-12-31,1,1,2485,Low,7,3,19,Low
2011-12-31,1,1,2485,Low,8,1,49,Medium
2011-12-31,1,1,2485,Low,9,1,90,Medium
2011-12-31,1,1,2485,Low,10,1,128,Medium
2011-12-31,1,1,2485,Low,11,1,217,Medium
2011-12-31,1,1,2485,Low,12,1,273,Medium
2011-12-31,1,1,2485,Low,13,1,313,High
2011-12-31,1,1,2485,Low,14,1,300,High
2011-12-31,1,1,2485,Low,15,1,253,Medium
2011-12-31,1,1,2485,Low,16,1,195,Medium
2011-12-31,1,1,2485,Low,17,1,129,Medium
2011-12-31,1,1,2485,Low,18,1,93,Medium
2011-12-31,1,1,2485,Low,19,1,92,Medium
2011-12-31,1,1,2485,Low,20,1,71,Medium
2011-12-31,1,1,2485,Low,21,1,52,Medium
2011-12-31,1,1,2485,Low,22,1,38,Low
2011-12-31,1,1,2485,Low,23,1,31,Low
2012-01-01,1,1,2294,Low,0,1,48,Medium
2012-01-01,1,1,2294,Low,1,1,93,Medium
2012-01-01,1,1,2294,Low,2,1,75,Medium
2012-01-01,1,1,2294,Low,3,1,52,Medium
2012-01-01,1,1,2294,Low,4,1,8,Low
2012-01-01,1,1,2294,Low,5,1,5,Low
2012-01-01,1,1,2294,Low,6,1,2,Low
2012-01-01,1,1,2294,Low,7,1,7,Low
2012-01-01,1,1,2294,Low,8,1,14,Low
2012-01-01,1,1,2294,Low,9,1,40,Low
2012-01-01,1,1,2294,Low,10,1,70,Medium
2012-01-01,1,1,2294,Low,11,1,138,Medium
2012-01-01,1,1,2294,Low,12,1,201,Medium
2012-01-01,1,1,2294,Low,13,1,223,Medium
2012-01-01,1,1,2294,Low,14,1,267,Medium
2012-01-01,1,1,2294,Low,15,1,265,Medium
2012-01-01,1,1,2294,Low,16,2,215,Medium
2012-01-01,1,1,2294,Low,17,2,111,Medium
2012-01-01,1,1,2294,Low,18,3,106,Medium
2012-01-01,1,1,2294,Low,19,3,105,Medium
2012-01-01,1,1,2294,Low,20,2,83,Medium
2012-01-01,1,1,2294,Low,21,2,71,Medium
2012-01-01,1,1,2294,Low,22,1,66,Medium
2012-01-01,1,1,2294,Low,23,1,29,Low
2012-01-02,1,1,1951,Low,0,1,39,Low
2012-01-02,1,1,1951,Low,1,1,12,Low
2012-01-02,1,1,1951,Low,2,1,7,Low
2012-01-02,1,1,1951,Low,4,1,4,Low
2012-01-02,1,1,1951,Low,5,1,4,Low
2012-01-02,1,1,1951,Low,6,1,14,Low
2012-01-02,1,1,1951,Low,7,1,16,Low
2012-01-02,1,1,1951,Low,8,1,53,Medium
2012-01-02,1,1,1951,Low,9,1,68,Medium
2012-01-02,1,1,1951,Low,10,1,109,Medium
2012-01-02,1,1,1951,Low,11,1,175,Medium
2012-01-02,1,1,1951,Low,12,1,202,Medium
2012-01-02,1,1,1951,Low,13,1,176,Medium
2012-01-02,1,1,1951,Low,14,1,151,Medium
2012-01-02,1,1,1951,Low,15,1,168,Medium
2012-01-02,1,1,1951,Low,16,1,154,Medium
2012-01-02,1,1,1951,Low,17,1,153,Medium
2012-01-02,1,1,1951,Low,18,1,126,Medium
2012-01-02,1,1,1951,Low,19,1,93,Medium
2012-01-02,1,1,1951,Low,20,1,88,Medium
2012-01-02,1,1,1951,Low,21,2,66,Medium
2012-01-02,1,1,1951,Low,22,2,39,Low
2012-01-02,1,1,1951,Low,23,1,34,Low
2012-01-03,1,1,2236,Low,0,1,13,Low
2012-01-03,1,1,2236,Low,1,1,6,Low
2012-01-03,1,1,2236,Low,2,1,3,Low
2012-01-03,1,1,2236,Low,3,1,2,Low
2012-01-03,1,1,2236,Low,4,1,5,Low
2012-01-03,1,1,2236,Low,5,1,12,Low
2012-01-03,1,1,2236,Low,6,1,85,Medium
2012-01-03,1,1,2236,Low,7,1,170,Medium
2012-01-03,1,1,2236,Low,8,1,354,High
2012-01-03,1,1,2236,Low,9,1,153,Medium
2012-01-03,1,1,2236,Low,10,1,60,Medium
2012-01-03,1,1,2236,Low,11,1,75,Medium
2012-01-03,1,1,2236,Low,12,1,74,Medium
2012-01-03,1,1,2236,Low,13,1,73,Medium
2012-01-03,1,1,2236,Low,14,1,79,Medium
2012-01-03,1,1,2236,Low,15,1,77,Medium
2012-01-03,1,1,2236,Low,16,1,136,Medium
2012-01-03,1,1,2236,Low,17,1,245,Medium
2012-01-03,1,1,2236,Low,18,1,224,Medium
2012-01-03,1,1,2236,Low,19,1,156,Medium
2012-01-03,1,1,2236,Low,20,1,115,Medium
2012-01-03,1,1,2236,Low,21,1,68,Medium
2012-01-03,1,1,2236,Low,22,1,33,Low
2012-01-03,1,1,2236,Low,23,1,18,Low
2012-01-04,1,2,2368,Low,0,1,9,Low
2012-01-04,1,2,2368,Low,1,1,3,Low
2012-01-04,1,2,2368,Low,2,1,1,
2012-01-04,1,2,2368,Low,3,1,1,
2012-01-04,1,2,2368,Low,4,1,2,Low
2012-01-04,1,2,2368,Low,5,1,14,Low
2012-01-04,1,2,2368,Low,6,1,59,Medium
2012-01-04,1,2,2368,Low,7,1,152,Medium
2012-01-04,1,2,2368,Low,8,1,315,High
2012-01-04,1,2,2368,Low,9,1,180,Medium
2012-01-04,1,2,2368,Low,10,1,64,Medium
2012-01-04,1,2,2368,Low,11,2,46,Medium
2012-01-04,1,2,2368,Low,12,2,84,Medium
2012-01-04,1,2,2368,Low,13,2,91,Medium
2012-01-04,1,2,2368,Low,14,2,75,Medium
2012-01-04,1,2,2368,Low,15,2,90,Medium
2012-01-04,1,2,2368,Low,16,2,131,Medium
2012-01-04,1,2,2368,Low,17,2,281,Medium
2012-01-04,1,2,2368,Low,18,2,289,High
2012-01-04,1,2,2368,Low,19,2,184,Medium
2012-01-04,1,2,2368,Low,20,2,123,Medium
2012-01-04,1,2,2368,Low,21,2,90,Medium
2012-01-04,1,2,2368,Low,22,2,52,Medium
2012-01-04,1,2,2368,Low,23,2,32,Low
2012-01-05,1,1,3272,Medium,0,2,14,Low
2012-01-05,1,1,3272,Medium,1,1,5,Low
2012-01-05,1,1,3272,Medium,2,1,4,Low
2012-01-05,1,1,3272,Medium,3,1,4,Low
2012-01-05,1,1,3272,Medium,4,2,5,Low
2012-01-05,1,1,3272,Medium,5,2,26,Low
2012-01-05,1,1,3272,Medium,6,2,78,Medium
2012-01-05,1,1,3272,Medium,7,2,215,Medium
2012-01-05,1,1,3272,Medium,8,2,388,High
2012-01-05,1,1,3272,Medium,9,2,227,Medium
2012-01-05,1,1,3272,Medium,10,2,86,Medium
2012-01-05,1,1,3272,Medium,11,1,84,Medium
2012-01-05,1,1,3272,Medium,12,1,120,Medium
2012-01-05,1,1,3272,Medium,13,1,118,Medium
2012-01-05,1,1,3272,Medium,14,1,117,Medium
2012-01-05,1,1,3272,Medium,15,1,119,Medium
2012-01-05,1,1,3272,Medium,16,1,197,Medium
2012-01-05,1,1,3272,Medium,17,2,412,High
2012-01-05,1,1,3272,Medium,18,1,383,High
2012-01-05,1,1,3272,Medium,19,1,265,Medium
2012-01-05,1,1,3272,Medium,20,1,177,Medium
2012-01-05,1,1,3272,Medium,21,1,97,Medium
2012-01-05,1,1,3272,Medium,22,1,71,Medium
2012-01-05,1,1,3272,Medium,23,1,60,Medium
2012-01-06,1,1,4098,Medium,0,1,25,Low
2012-01-06,1,1,4098,Medium,1,1,8,Low
2012-01-06,1,1,4098,Medium,2,1,5,Low
2012-01-06,1,1,4098,Medium,3,1,4,Low
2012-01-06,1,1,4098,Medium,4,1,3,Low
2012-01-06,1,1,4098,Medium,5,2,13,Low
2012-01-06,1,1,4098,Medium,6,2,70,Medium
2012-01-06,1,1,4098,Medium,7,2,205,Medium
2012-01-06,1,1,4098,Medium,8,1,447,High
2012-01-06,1,1,4098,Medium,9,1,241,Medium
2012-01-06,1,1,4098,Medium,10,1,116,Medium
2012-01-06,1,1,4098,Medium,11,1,138,Medium
2012-01-06,1,1,4098,Medium,12,1,191,Medium
2012-01-06,1,1,4098,Medium,13,1,204,Medium
2012-01-06,1,1,4098,Medium,14,1,178,Medium
2012-01-06,1,1,4098,Medium,15,1,222,Medium
2012-01-06,1,1,4098,Medium,16,1,294,High
2012-01-06,1,1,4098,Medium,17,1,476,High
2012-01-06,1,1,4098,Medium,18,1,419,High
2012-01-06,1,1,4098,Medium,19,1,272,Medium
2012-01-06,1,1,4098,Medium,20,1,177,Medium
2012-01-06,1,1,4098,Medium,21,1,154,Medium
2012-01-06,1,1,4098,Medium,22,1,135,Medium
2012-01-06,1,1,4098,Medium,23,1,101,Medium
2012-01-07,1,1,4521,Medium,0,1,79,Medium
2012-01-07,1,1,4521,Medium,1,1,62,Medium
2012-01-07,1,1,4521,Medium,2,1,38,Low
2012-01-07,1,1,4521,Medium,3,1,20,Low
2012-01-07,1,1,4521,Medium,4,1,10,Low
2012-01-07,1,1,4521,Medium,5,1,9,Low
2012-01-07,1,1,4521,Medium,6,1,7,Low
2012-01-07,1,1,4521,Medium,7,1,20,Low
2012-01-07,1,1,4521,Medium,8,1,64,Medium
2012-01-07,1,1,4521,Medium,9,1,130,Medium
2012-01-07,1,1,4521,Medium,10,1,203,Medium
2012-01-07,1,1,4521,Medium,11,1,324,High
2012-01-07,1,1,4521,Medium,12,1,376,High
2012-01-07,1,1,4521,Medium,13,1,445,High
2012-01-07,1,1,4521,Medium,14,1,512,High
2012-01-07,1,1,4521,Medium,15,1,449,High
2012-01-07,1,1,4521,Medium,16,2,401,High
2012-01-07,1,1,4521,Medium,17,2,322,High
